tool,sample,signature,browserExposure,localExposure,absoluteDifference
deconstructsigs,SP54745,SBS10b,0.006740276819464644,0.006740276819464644,0
deconstructsigs,SP54745,SBS11,0,0,0
deconstructsigs,SP54745,SBS12,0,0,0
deconstructsigs,SP54745,SBS13,0.1411678164519229,0.1411678164519229,0
deconstructsigs,SP54745,SBS14,0,0,0
deconstructsigs,SP54745,SBS15,0,0,0
deconstructsigs,SP54745,SBS16,0,0,0
deconstructsigs,SP54745,SBS17a,0.06701744580089725,0.06701744580089725,0
deconstructsigs,SP54745,SBS17b,0.1371532133228419,0.1371532133228419,0
deconstructsigs,SP54745,SBS18,0,0,0
deconstructsigs,SP54745,SBS19,0,0,0
deconstructsigs,SP54745,SBS2,0.18748895553582387,0.18748895553582387,0
deconstructsigs,SP54745,SBS20,0.008775722709556982,0.008775722709556982,0
deconstructsigs,SP54745,SBS21,0,0,0
deconstructsigs,SP54745,SBS22,0.014376637782416686,0.014376637782416686,0
deconstructsigs,SP54745,SBS23,0,0,0
deconstructsigs,SP54745,SBS24,0,0,0
deconstructsigs,SP54745,SBS25,0.015534618491225286,0.015534618491225286,0
deconstructsigs,SP54745,SBS26,0.014708181112285987,0.014708181112285987,0
deconstructsigs,SP54745,SBS27,0,0,0
deconstructsigs,SP54745,SBS28,0.04235259745793386,0.04235259745793386,0
deconstructsigs,SP54745,SBS29,0.04124492584469837,0.04124492584469837,0
deconstructsigs,SP54745,SBS3,0,0,0
deconstructsigs,SP54745,SBS30,0.01922807203605118,0.01922807203605118,0
deconstructsigs,SP54745,SBS31,0.006694756775589354,0.006694756775589354,0
deconstructsigs,SP54745,SBS32,0,0,0
deconstructsigs,SP54745,SBS33,0,0,0
deconstructsigs,SP54745,SBS34,0,0,0
deconstructsigs,SP54745,SBS35,0,0,0
deconstructsigs,SP54745,SBS36,0,0,0
deconstructsigs,SP54745,SBS37,0.023563202568736674,0.023563202568736674,0
deconstructsigs,SP54745,SBS38,0.012760642656248787,0.012760642656248787,0
deconstructsigs,SP54745,SBS39,0,0,0
deconstructsigs,SP54745,SBS4,0.021239893750508883,0.021239893750508883,0
deconstructsigs,SP54745,SBS40,0.15854200964187087,0.15854200964187087,0
deconstructsigs,SP54745,SBS41,0,0,0
deconstructsigs,SP54745,SBS42,0,0,0
deconstructsigs,SP54745,SBS43,0,0,0
deconstructsigs,SP54745,SBS44,0,0,0
deconstructsigs,SP54745,SBS45,0,0,0
deconstructsigs,SP54745,SBS46,0.0037849151857878667,0.0037849151857878667,0
deconstructsigs,SP54745,SBS47,0.008083807484988723,0.008083807484988723,0
deconstructsigs,SP54745,SBS48,0,0,0
deconstructsigs,SP54745,SBS49,0,0,0
deconstructsigs,SP54745,SBS5,0,0,0
deconstructsigs,SP54745,SBS50,0.002432571997387128,0.002432571997387128,0
deconstructsigs,SP54745,SBS51,0,0,0
deconstructsigs,SP54745,SBS52,0,0,0
deconstructsigs,SP54745,SBS53,0.001330082600742039,0.001330082600742039,0
deconstructsigs,SP54745,SBS54,0,0,0
deconstructsigs,SP54745,SBS55,0,0,0
deconstructsigs,SP54745,SBS56,0,0,0
deconstructsigs,SP54745,SBS57,0.006095986745504924,0.006095986745504924,0
deconstructsigs,SP54745,SBS58,0,0,0
deconstructsigs,SP54745,SBS59,0,0,0
deconstructsigs,SP54745,SBS6,0.011875463850237388,0.011875463850237388,0
deconstructsigs,SP54745,SBS60,0,0,0
deconstructsigs,SP54745,SBS7a,0,0,0
deconstructsigs,SP54745,SBS7b,0,0,0
deconstructsigs,SP54745,SBS7c,0,0,0
deconstructsigs,SP54745,SBS7d,0,0,0
deconstructsigs,SP54745,SBS8,0.04582776212703787,0.04582776212703787,0
deconstructsigs,SP54745,SBS84,0,0,0
deconstructsigs,SP54745,SBS85,0,0,0
deconstructsigs,SP54745,SBS9,0,0,0
deconstructsigs,SP55004,SBS1,0.12484925468526298,0.12484925468526298,0
deconstructsigs,SP55004,SBS10a,0,0,0
deconstructsigs,SP55004,SBS10b,0.035108285527287494,0.035108285527287494,0
deconstructsigs,SP55004,SBS11,0,0,0
deconstructsigs,SP55004,SBS12,0,0,0
deconstructsigs,SP55004,SBS13,0,0,0
deconstructsigs,SP55004,SBS14,0,0,0
deconstructsigs,SP55004,SBS15,0,0,0
deconstructsigs,SP55004,SBS16,0.11357036733211798,0.11357036733211798,0
deconstructsigs,SP55004,SBS17a,0.005225787919608118,0.005225787919608118,0
deconstructsigs,SP55004,SBS17b,0,0,0
deconstructsigs,SP55004,SBS18,0.06894331858609219,0.06894331858609219,0
deconstructsigs,SP55004,SBS19,0.008167781747128228,0.008167781747128228,0
deconstructsigs,SP55004,SBS2,0,0,0
deconstructsigs,SP55004,SBS20,0.016920957880934596,0.016920957880934596,0
deconstructsigs,SP55004,SBS21,0.031952573526417394,0.031952573526417394,0
deconstructsigs,SP55004,SBS22,0,0,0
deconstructsigs,SP55004,SBS23,0,0,0
deconstructsigs,SP55004,SBS24,0,0,0
deconstructsigs,SP55004,SBS25,0.06436016599167599,0.06436016599167599,0
deconstructsigs,SP55004,SBS26,0,0,0
deconstructsigs,SP55004,SBS27,0,0,0
deconstructsigs,SP55004,SBS28,0,0,0
deconstructsigs,SP55004,SBS29,0,0,0
deconstructsigs,SP55004,SBS3,0,0,0
deconstructsigs,SP55004,SBS30,0.05809424543364938,0.05809424543364938,0
deconstructsigs,SP55004,SBS31,0,0,0
deconstructsigs,SP55004,SBS32,0,0,0
deconstructsigs,SP55004,SBS33,0,0,0
deconstructsigs,SP55004,SBS34,0,0,0
deconstructsigs,SP55004,SBS35,0,0,0
deconstructsigs,SP55004,SBS36,0,0,0
deconstructsigs,SP55004,SBS37,0,0,0
deconstructsigs,SP55004,SBS38,0,0,0
deconstructsigs,SP55004,SBS39,0.07142875896878649,0.07142875896878649,0
deconstructsigs,SP55004,SBS4,0,0,0
deconstructsigs,SP55004,SBS40,0,0,0
deconstructsigs,SP55004,SBS41,0,0,0
deconstructsigs,SP55004,SBS42,0.03254919067210489,0.03254919067210489,0
deconstructsigs,SP55004,SBS43,0,0,0
deconstructsigs,SP55004,SBS44,0.04525236844166409,0.04525236844166409,0
deconstructsigs,SP55004,SBS45,0,0,0
deconstructsigs,SP55004,SBS46,0.017293841962351997,0.017293841962351997,0
deconstructsigs,SP55004,SBS47,0,0,0
deconstructsigs,SP55004,SBS48,0,0,0
deconstructsigs,SP55004,SBS49,0,0,0
deconstructsigs,SP55004,SBS5,0.019695301168561094,0.019695301168561094,0
deconstructsigs,SP55004,SBS50,0.020869615349301793,0.020869615349301793,0
deconstructsigs,SP55004,SBS51,0.08413114349934167,0.08413114349934167,0
deconstructsigs,SP55004,SBS52,0.018402113859991198,0.018402113859991198,0
deconstructsigs,SP55004,SBS53,0,0,0
deconstructsigs,SP55004,SBS54,0,0,0
deconstructsigs,SP55004,SBS55,0,0,0
deconstructsigs,SP55004,SBS56,0,0,0
deconstructsigs,SP55004,SBS57,0,0,0
deconstructsigs,SP55004,SBS58,0.012970860333565499,0.012970860333565499,0
deconstructsigs,SP55004,SBS59,0.010453826216093197,0.010453826216093197,0
deconstructsigs,SP55004,SBS6,0.036147636438508796,0.036147636438508796,0
deconstructsigs,SP55004,SBS60,0,0,0
deconstructsigs,SP55004,SBS7a,0,0,0
deconstructsigs,SP55004,SBS7b,0.034073798021603194,0.034073798021603194,0
deconstructsigs,SP55004,SBS7c,0,0,0
deconstructsigs,SP55004,SBS7d,0.030083837003436694,0.030083837003436694,0
deconstructsigs,SP55004,SBS8,0.03945496943451508,0.03945496943451508,0
deconstructsigs,SP55004,SBS84,0,0,0
deconstructsigs,SP55004,SBS85,0,0,0
deconstructsigs,SP55004,SBS9,0,0,0
deconstructsigs,SP55142,SBS1,0,0,0
deconstructsigs,SP55142,SBS10a,0,0,0
deconstructsigs,SP55142,SBS10b,0,0,0
deconstructsigs,SP55142,SBS11,0,0,0
deconstructsigs,SP55142,SBS12,0.0131156255225749,0.0131156255225749,0
deconstructsigs,SP55142,SBS13,0.10084108896709099,0.10084108896709099,0
deconstructsigs,SP55142,SBS14,0.014568611229077898,0.014568611229077898,0
deconstructsigs,SP55142,SBS15,0,0,0
deconstructsigs,SP55142,SBS16,0.025299198144759096,0.025299198144759096,0
deconstructsigs,SP55142,SBS17a,0,0,0
deconstructsigs,SP55142,SBS17b,0,0,0
deconstructsigs,SP55142,SBS18,0.04814855103440929,0.04814855103440929,0
deconstructsigs,SP55142,SBS19,0.026286604006182,0.026286604006182,0
deconstructsigs,SP55142,SBS2,0.0737226817809257,0.0737226817809257,0
deconstructsigs,SP55142,SBS20,0,0,0
deconstructsigs,SP55142,SBS21,0,0,0
deconstructsigs,SP55142,SBS22,0.007052369956672779,0.007052369956672779,0
deconstructsigs,SP55142,SBS23,0,0,0
deconstructsigs,SP55142,SBS24,0,0,0
deconstructsigs,SP55142,SBS25,0.0330509066342266,0.0330509066342266,0
deconstructsigs,SP55142,SBS26,0.0317354759538599,0.0317354759538599,0
deconstructsigs,SP55142,SBS27,0,0,0
deconstructsigs,SP55142,SBS28,0,0,0
deconstructsigs,SP55142,SBS29,0.009899159165478177,0.009899159165478177,0
deconstructsigs,SP55142,SBS3,0,0,0
deconstructsigs,SP55142,SBS30,0.019174391941815,0.019174391941815,0
deconstructsigs,SP55142,SBS31,0,0,0
deconstructsigs,SP55142,SBS32,0.00466476012535827,0.00466476012535827,0
deconstructsigs,SP55142,SBS33,0,0,0
deconstructsigs,SP55142,SBS34,0,0,0
deconstructsigs,SP55142,SBS35,0,0,0
deconstructsigs,SP55142,SBS36,0,0,0
deconstructsigs,SP55142,SBS37,0,0,0
deconstructsigs,SP55142,SBS38,0.0012219385763321399,0.0012219385763321399,0
deconstructsigs,SP55142,SBS39,0.06170924090359689,0.06170924090359689,0
deconstructsigs,SP55142,SBS4,0.34981106594504596,0.34981106594504596,0
deconstructsigs,SP55142,SBS40,0.105445323164016,0.105445323164016,0
deconstructsigs,SP55142,SBS41,0,0,0
deconstructsigs,SP55142,SBS42,0,0,0
deconstructsigs,SP55142,SBS43,0,0,0
deconstructsigs,SP55142,SBS44,0.00196973859645224,0.00196973859645224,0
deconstructsigs,SP55142,SBS45,0,0,0
deconstructsigs,SP55142,SBS46,0,0,0
deconstructsigs,SP55142,SBS47,0,0,0
deconstructsigs,SP55142,SBS48,0,0,0
deconstructsigs,SP55142,SBS49,0,0,0
deconstructsigs,SP55142,SBS5,0,0,0
deconstructsigs,SP55142,SBS50,0.029500746115165795,0.029500746115165795,0
deconstructsigs,SP55142,SBS51,0.0186130515831305,0.0186130515831305,0
deconstructsigs,SP55142,SBS52,0,0,0
deconstructsigs,SP55142,SBS53,0,0,0
deconstructsigs,SP55142,SBS54,0,0,0
deconstructsigs,SP55142,SBS55,0,0,0
deconstructsigs,SP55142,SBS56,0,0,0
deconstructsigs,SP55142,SBS57,0,0,0
deconstructsigs,SP55142,SBS58,0,0,0
deconstructsigs,SP55142,SBS59,0,0,0
deconstructsigs,SP55142,SBS6,0,0,0
deconstructsigs,SP55142,SBS60,0,0,0
deconstructsigs,SP55142,SBS7a,0,0,0
deconstructsigs,SP55142,SBS7b,0,0,0
deconstructsigs,SP55142,SBS7c,0,0,0
deconstructsigs,SP55142,SBS7d,0,0,0
deconstructsigs,SP55142,SBS8,0.024169470653829895,0.024169470653829895,0
deconstructsigs,SP55142,SBS84,0,0,0
deconstructsigs,SP55142,SBS85,0,0,0
deconstructsigs,SP55142,SBS9,0,0,0
deconstructsigs,SP55235,SBS1,0,0,0
deconstructsigs,SP55235,SBS10a,0,0,0
deconstructsigs,SP55235,SBS10b,0,0,0
deconstructsigs,SP55235,SBS11,0,0,0
deconstructsigs,SP55235,SBS12,0,0,0
deconstructsigs,SP55235,SBS13,0.02105483442783351,0.02105483442783351,0
deconstructsigs,SP55235,SBS14,0.011329381478939506,0.011329381478939506,0
deconstructsigs,SP55235,SBS15,0,0,0
deconstructsigs,SP55235,SBS16,0.015745668146250006,0.015745668146250006,0
deconstructsigs,SP55235,SBS17a,0,0,0
deconstructsigs,SP55235,SBS17b,0,0,0
deconstructsigs,SP55235,SBS18,0.05112574413819062,0.05112574413819062,0
deconstructsigs,SP55235,SBS19,0.017262474679093906,0.017262474679093906,0
deconstructsigs,SP55235,SBS2,0.031201568790795213,0.031201568790795213,0
deconstructsigs,SP55235,SBS20,0,0,0
deconstructsigs,SP55235,SBS21,0,0,0
deconstructsigs,SP55235,SBS22,0.004662606337733711,0.004662606337733711,0
deconstructsigs,SP55235,SBS23,0,0,0
deconstructsigs,SP55235,SBS24,0,0,0
deconstructsigs,SP55235,SBS25,0.06941823692580892,0.06941823692580892,0
deconstructsigs,SP55235,SBS26,0.028869993208007014,0.028869993208007014,0
deconstructsigs,SP55235,SBS27,0.004950611906564022,0.004950611906564022,0
deconstructsigs,SP55235,SBS28,0,0,0
deconstructsigs,SP55235,SBS29,0.013097514030349006,0.013097514030349006,0
deconstructsigs,SP55235,SBS3,0,0,0
deconstructsigs,SP55235,SBS30,0.015236610803342708,0.015236610803342708,0
deconstructsigs,SP55235,SBS31,0.004961459389326272,0.004961459389326272,0
deconstructsigs,SP55235,SBS32,0,0,0
deconstructsigs,SP55235,SBS33,0,0,0
deconstructsigs,SP55235,SBS34,0,0,0
deconstructsigs,SP55235,SBS35,0,0,0
deconstructsigs,SP55235,SBS36,0,0,0
deconstructsigs,SP55235,SBS37,0,0,0
deconstructsigs,SP55235,SBS38,0.0012077501535811505,0.0012077501535811505,0
deconstructsigs,SP55235,SBS39,0.06501142144763113,0.06501142144763113,0
deconstructsigs,SP55235,SBS4,0.4511065453542422,0.4511065453542422,0
deconstructsigs,SP55235,SBS40,0.1571255049258101,0.1571255049258101,0
deconstructsigs,SP55235,SBS41,0,0,0
deconstructsigs,SP55235,SBS42,0,0,0
deconstructsigs,SP55235,SBS43,0,0,0
deconstructsigs,SP55235,SBS44,0,0,0
deconstructsigs,SP55235,SBS45,0,0,0
deconstructsigs,SP55235,SBS46,0,0,0
deconstructsigs,SP55235,SBS47,0,0,0
deconstructsigs,SP55235,SBS48,0,0,0
deconstructsigs,SP55235,SBS49,0,0,0
deconstructsigs,SP55235,SBS5,0,0,0
deconstructsigs,SP55235,SBS50,0.02448763874955411,0.02448763874955411,0
deconstructsigs,SP55235,SBS51,0.003168336447913591,0.003168336447913591,0
deconstructsigs,SP55235,SBS52,0,0,0
deconstructsigs,SP55235,SBS53,0,0,0
deconstructsigs,SP55235,SBS54,0,0,0
deconstructsigs,SP55235,SBS55,0,0,0
deconstructsigs,SP55235,SBS56,0,0,0
deconstructsigs,SP55235,SBS57,0,0,0
deconstructsigs,SP55235,SBS58,0.008976098659033463,0.008976098659033463,0
deconstructsigs,SP55235,SBS59,0,0,0
deconstructsigs,SP55235,SBS6,0,0,0
deconstructsigs,SP55235,SBS60,0,0,0
deconstructsigs,SP55235,SBS7a,0,0,0
deconstructsigs,SP55235,SBS7b,0,0,0
deconstructsigs,SP55235,SBS7c,0,0,0
deconstructsigs,SP55235,SBS7d,0,0,0
deconstructsigs,SP55235,SBS8,0,0,0
deconstructsigs,SP55235,SBS84,0,0,0
deconstructsigs,SP55235,SBS85,0,0,0
deconstructsigs,SP55235,SBS9,0,0,0
deconstructsigs,SP55309,SBS1,0.202386500607287,0.202386500607287,0
deconstructsigs,SP55309,SBS10a,0,0,0
deconstructsigs,SP55309,SBS10b,0.0127221783191802,0.0127221783191802,0
deconstructsigs,SP55309,SBS11,0,0,0
deconstructsigs,SP55309,SBS12,0,0,0
deconstructsigs,SP55309,SBS13,0,0,0
deconstructsigs,SP55309,SBS14,0,0,0
deconstructsigs,SP55309,SBS15,0.0478791173210972,0.0478791173210972,0
deconstructsigs,SP55309,SBS16,0.0471489827843699,0.0471489827843699,0
deconstructsigs,SP55309,SBS17a,0,0,0
deconstructsigs,SP55309,SBS17b,0,0,0
deconstructsigs,SP55309,SBS18,0,0,0
deconstructsigs,SP55309,SBS19,0.0394128859899301,0.0394128859899301,0
deconstructsigs,SP55309,SBS2,0.0417184127049727,0.0417184127049727,0
deconstructsigs,SP55309,SBS20,0,0,0
deconstructsigs,SP55309,SBS21,0.0203292764455678,0.0203292764455678,0
deconstructsigs,SP55309,SBS22,0,0,0
deconstructsigs,SP55309,SBS23,0,0,0
deconstructsigs,SP55309,SBS24,0.00316941396253626,0.00316941396253626,0
deconstructsigs,SP55309,SBS25,0.0102685921003635,0.0102685921003635,0
deconstructsigs,SP55309,SBS26,0,0,0
deconstructsigs,SP55309,SBS27,0,0,0
deconstructsigs,SP55309,SBS28,0,0,0
deconstructsigs,SP55309,SBS29,0.0153922483015354,0.0153922483015354,0
deconstructsigs,SP55309,SBS3,0,0,0
deconstructsigs,SP55309,SBS30,0.0433750472727074,0.0433750472727074,0
deconstructsigs,SP55309,SBS31,0,0,0
deconstructsigs,SP55309,SBS32,0,0,0
deconstructsigs,SP55309,SBS33,0,0,0
deconstructsigs,SP55309,SBS34,0,0,0
deconstructsigs,SP55309,SBS35,0,0,0
deconstructsigs,SP55309,SBS36,0,0,0
deconstructsigs,SP55309,SBS37,0,0,0
deconstructsigs,SP55309,SBS38,0,0,0
deconstructsigs,SP55309,SBS39,0.065872443932186,0.065872443932186,0
deconstructsigs,SP55309,SBS4,0,0,0
deconstructsigs,SP55309,SBS40,0.0672968365306549,0.0672968365306549,0
deconstructsigs,SP55309,SBS41,0.0271934752722088,0.0271934752722088,0
deconstructsigs,SP55309,SBS42,0,0,0
deconstructsigs,SP55309,SBS43,0,0,0
deconstructsigs,SP55309,SBS44,0,0,0
deconstructsigs,SP55309,SBS45,0,0,0
deconstructsigs,SP55309,SBS46,0,0,0
deconstructsigs,SP55309,SBS47,0.0109074809379894,0.0109074809379894,0
deconstructsigs,SP55309,SBS48,0,0,0
deconstructsigs,SP55309,SBS49,0,0,0
deconstructsigs,SP55309,SBS5,0.168877988827841,0.168877988827841,0
deconstructsigs,SP55309,SBS50,0.0298028691151945,0.0298028691151945,0
deconstructsigs,SP55309,SBS51,0.0246839005642531,0.0246839005642531,0
deconstructsigs,SP55309,SBS52,0,0,0
deconstructsigs,SP55309,SBS53,0,0,0
deconstructsigs,SP55309,SBS54,0,0,0
deconstructsigs,SP55309,SBS55,0,0,0
deconstructsigs,SP55309,SBS56,0,0,0
deconstructsigs,SP55309,SBS57,0,0,0
deconstructsigs,SP55309,SBS58,0,0,0
deconstructsigs,SP55309,SBS59,0,0,0
deconstructsigs,SP55309,SBS6,0.00789091399176855,0.00789091399176855,0
deconstructsigs,SP55309,SBS60,0,0,0
deconstructsigs,SP55309,SBS7a,0,0,0
deconstructsigs,SP55309,SBS7b,0,0,0
deconstructsigs,SP55309,SBS7c,0,0,0
deconstructsigs,SP55309,SBS7d,0.0256092618428606,0.0256092618428606,0
deconstructsigs,SP55309,SBS8,0.084664765811607,0.084664765811607,0
deconstructsigs,SP55309,SBS84,0.00339740736388874,0.00339740736388874,0
deconstructsigs,SP55309,SBS85,0,0,0
deconstructsigs,SP55309,SBS9,0,0,0
deconstructsigs,SP55387,SBS1,0,0,0
deconstructsigs,SP55387,SBS10a,0,0,0
deconstructsigs,SP55387,SBS10b,0,0,0
deconstructsigs,SP55387,SBS11,0,0,0
deconstructsigs,SP55387,SBS12,0.01632524617731491,0.01632524617731491,0
deconstructsigs,SP55387,SBS13,0,0,0
deconstructsigs,SP55387,SBS14,0.0065830180290801146,0.0065830180290801146,0
deconstructsigs,SP55387,SBS15,0,0,0
deconstructsigs,SP55387,SBS16,0.026749654052277416,0.026749654052277416,0
deconstructsigs,SP55387,SBS17a,0,0,0
deconstructsigs,SP55387,SBS17b,0,0,0
deconstructsigs,SP55387,SBS18,0.08091266114731256,0.08091266114731256,0
deconstructsigs,SP55387,SBS19,0.018355864101120115,0.018355864101120115,0
deconstructsigs,SP55387,SBS2,0.005030985689461634,0.005030985689461634,0
deconstructsigs,SP55387,SBS20,0,0,0
deconstructsigs,SP55387,SBS21,0,0,0
deconstructsigs,SP55387,SBS22,0,0,0
deconstructsigs,SP55387,SBS23,0,0,0
deconstructsigs,SP55387,SBS24,0,0,0
deconstructsigs,SP55387,SBS25,0.03796769851530083,0.03796769851530083,0
deconstructsigs,SP55387,SBS26,0,0,0
deconstructsigs,SP55387,SBS27,0.008113322910021165,0.008113322910021165,0
deconstructsigs,SP55387,SBS28,0,0,0
deconstructsigs,SP55387,SBS29,0,0,0
deconstructsigs,SP55387,SBS3,0,0,0
deconstructsigs,SP55387,SBS30,0,0,0
deconstructsigs,SP55387,SBS31,0,0,0
deconstructsigs,SP55387,SBS32,0.009167818628459596,0.009167818628459596,0
deconstructsigs,SP55387,SBS33,0,0,0
deconstructsigs,SP55387,SBS34,0,0,0
deconstructsigs,SP55387,SBS35,0,0,0
deconstructsigs,SP55387,SBS36,0.01609907402885371,0.01609907402885371,0
deconstructsigs,SP55387,SBS37,0,0,0
deconstructsigs,SP55387,SBS38,0.01601157855802501,0.01601157855802501,0
deconstructsigs,SP55387,SBS39,0.05142863610735363,0.05142863610735363,0
deconstructsigs,SP55387,SBS4,0.46671460313266033,0.46671460313266033,0
deconstructsigs,SP55387,SBS40,0.12046727019326409,0.12046727019326409,0
deconstructsigs,SP55387,SBS41,0,0,0
deconstructsigs,SP55387,SBS42,0,0,0
deconstructsigs,SP55387,SBS43,0,0,0
deconstructsigs,SP55387,SBS44,0,0,0
deconstructsigs,SP55387,SBS45,0,0,0
deconstructsigs,SP55387,SBS46,0,0,0
deconstructsigs,SP55387,SBS47,0,0,0
deconstructsigs,SP55387,SBS48,0,0,0
deconstructsigs,SP55387,SBS49,0,0,0
deconstructsigs,SP55387,SBS5,0,0,0
deconstructsigs,SP55387,SBS50,0.043626182628368225,0.043626182628368225,0
deconstructsigs,SP55387,SBS51,0.021170386301393614,0.021170386301393614,0
deconstructsigs,SP55387,SBS52,0.007432783258336905,0.007432783258336905,0
deconstructsigs,SP55387,SBS53,0,0,0
deconstructsigs,SP55387,SBS54,0,0,0
deconstructsigs,SP55387,SBS55,0,0,0
deconstructsigs,SP55387,SBS56,0,0,0
deconstructsigs,SP55387,SBS57,0,0,0
deconstructsigs,SP55387,SBS58,0.013716330056202708,0.013716330056202708,0
deconstructsigs,SP55387,SBS59,0,0,0
deconstructsigs,SP55387,SBS6,0,0,0
deconstructsigs,SP55387,SBS60,0,0,0
deconstructsigs,SP55387,SBS7a,0,0,0
deconstructsigs,SP55387,SBS7b,0,0,0
deconstructsigs,SP55387,SBS7c,0,0,0
deconstructsigs,SP55387,SBS7d,0,0,0
deconstructsigs,SP55387,SBS8,0.03412688648519352,0.03412688648519352,0
deconstructsigs,SP55387,SBS84,0,0,0
deconstructsigs,SP55387,SBS85,0,0,0
deconstructsigs,SP55387,SBS9,0,0,0
deconstructsigs,SP55509,SBS1,0,0,0
deconstructsigs,SP55509,SBS10a,0,0,0
deconstructsigs,SP55509,SBS10b,0,0,0
deconstructsigs,SP55509,SBS11,0,0,0
deconstructsigs,SP55509,SBS12,0.008153646145728577,0.008153646145728577,0
deconstructsigs,SP55509,SBS13,0.032518213647284085,0.032518213647284085,0
deconstructsigs,SP55509,SBS14,0.010311533892708995,0.010311533892708995,0
deconstructsigs,SP55509,SBS15,0,0,0
deconstructsigs,SP55509,SBS16,0.029476049193256682,0.029476049193256682,0
deconstructsigs,SP55509,SBS17a,0,0,0
deconstructsigs,SP55509,SBS17b,0,0,0
deconstructsigs,SP55509,SBS18,0.08840824092655865,0.08840824092655865,0
deconstructsigs,SP55509,SBS19,0.010412455317116594,0.010412455317116594,0
deconstructsigs,SP55509,SBS2,0.01886675144509039,0.01886675144509039,0
deconstructsigs,SP55509,SBS20,0,0,0
deconstructsigs,SP55509,SBS21,0,0,0
deconstructsigs,SP55509,SBS22,0,0,0
deconstructsigs,SP55509,SBS23,0,0,0
deconstructsigs,SP55509,SBS24,0,0,0
deconstructsigs,SP55509,SBS25,0,0,0
deconstructsigs,SP55509,SBS26,0.0074880952362694955,0.0074880952362694955,0
deconstructsigs,SP55509,SBS27,0,0,0
deconstructsigs,SP55509,SBS28,0,0,0
deconstructsigs,SP55509,SBS29,0.01912723849943419,0.01912723849943419,0
deconstructsigs,SP55509,SBS3,0,0,0
deconstructsigs,SP55509,SBS30,0,0,0
deconstructsigs,SP55509,SBS31,0,0,0
deconstructsigs,SP55509,SBS32,0.007866170874471376,0.007866170874471376,0
deconstructsigs,SP55509,SBS33,0,0,0
deconstructsigs,SP55509,SBS34,0,0,0
deconstructsigs,SP55509,SBS35,0,0,0
deconstructsigs,SP55509,SBS36,0,0,0
deconstructsigs,SP55509,SBS37,0,0,0
deconstructsigs,SP55509,SBS38,0,0,0
deconstructsigs,SP55509,SBS39,0.02114850884535589,0.02114850884535589,0
deconstructsigs,SP55509,SBS4,0.5677871272099917,0.5677871272099917,0
deconstructsigs,SP55509,SBS40,0.09023713283288505,0.09023713283288505,0
deconstructsigs,SP55509,SBS41,0,0,0
deconstructsigs,SP55509,SBS42,0,0,0
deconstructsigs,SP55509,SBS43,0,0,0
deconstructsigs,SP55509,SBS44,0.007811376014866866,0.007811376014866866,0
deconstructsigs,SP55509,SBS45,0,0,0
deconstructsigs,SP55509,SBS46,0,0,0
deconstructsigs,SP55509,SBS47,0,0,0
deconstructsigs,SP55509,SBS48,0,0,0
deconstructsigs,SP55509,SBS49,0,0,0
deconstructsigs,SP55509,SBS5,0,0,0
deconstructsigs,SP55509,SBS50,0.04612999982485427,0.04612999982485427,0
deconstructsigs,SP55509,SBS51,0.022396895863300487,0.022396895863300487,0
deconstructsigs,SP55509,SBS52,0.001977163625706639,0.001977163625706639,0
deconstructsigs,SP55509,SBS53,0,0,0
deconstructsigs,SP55509,SBS54,0,0,0
deconstructsigs,SP55509,SBS55,0,0,0
deconstructsigs,SP55509,SBS56,0,0,0
deconstructsigs,SP55509,SBS57,0,0,0
deconstructsigs,SP55509,SBS58,0,0,0
deconstructsigs,SP55509,SBS59,0,0,0
deconstructsigs,SP55509,SBS6,0,0,0
deconstructsigs,SP55509,SBS60,0,0,0
deconstructsigs,SP55509,SBS7a,0,0,0
deconstructsigs,SP55509,SBS7b,0,0,0
deconstructsigs,SP55509,SBS7c,0,0,0
deconstructsigs,SP55509,SBS7d,0,0,0
